version,date,num_downloads
0.1.6,2023-12-13 00:00:00+00:00,3
0.1.6,2023-12-14 00:00:00+00:00,1
0.1.6,2023-12-15 00:00:00+00:00,2
0.1.6,2023-12-16 00:00:00+00:00,2
0.1.6,2023-12-17 00:00:00+00:00,3
0.1.6,2023-12-20 00:00:00+00:00,4
0.1.6,2023-12-22 00:00:00+00:00,6
0.1.6,2023-12-23 00:00:00+00:00,2
0.1.6,2023-12-24 00:00:00+00:00,2
0.1.6,2023-12-25 00:00:00+00:00,3
0.1.6,2023-12-28 00:00:00+00:00,2
0.1.6,2023-12-30 00:00:00+00:00,2
0.1.6,2024-01-01 00:00:00+00:00,2
0.1.6,2024-01-02 00:00:00+00:00,3
0.1.5,2023-12-04 00:00:00+00:00,2
0.1.5,2023-12-06 00:00:00+00:00,8
0.1.5,2023-12-07 00:00:00+00:00,3
0.1.5,2023-12-13 00:00:00+00:00,2
0.1.5,2023-12-14 00:00:00+00:00,1
0.1.5,2023-12-15 00:00:00+00:00,3
0.1.5,2023-12-16 00:00:00+00:00,2
0.1.5,2023-12-17 00:00:00+00:00,3
0.1.5,2023-12-20 00:00:00+00:00,4
0.1.5,2023-12-22 00:00:00+00:00,6
0.1.5,2023-12-23 00:00:00+00:00,2
0.1.5,2023-12-24 00:00:00+00:00,2
0.1.5,2023-12-25 00:00:00+00:00,2
0.1.5,2023-12-26 00:00:00+00:00,2
0.1.5,2023-12-28 00:00:00+00:00,2
0.1.5,2023-12-30 00:00:00+00:00,2
0.1.5,2024-01-01 00:00:00+00:00,2
0.1.5,2024-01-02 00:00:00+00:00,3
0.1.4,2023-12-04 00:00:00+00:00,2
0.1.4,2023-12-06 00:00:00+00:00,8
0.1.4,2023-12-07 00:00:00+00:00,3
0.1.4,2023-12-13 00:00:00+00:00,3
0.1.4,2023-12-14 00:00:00+00:00,1
0.1.4,2023-12-15 00:00:00+00:00,2
0.1.4,2023-12-16 00:00:00+00:00,2
0.1.4,2023-12-17 00:00:00+00:00,3
0.1.4,2023-12-20 00:00:00+00:00,4
0.1.4,2023-12-22 00:00:00+00:00,6
0.1.4,2023-12-23 00:00:00+00:00,2
0.1.4,2023-12-24 00:00:00+00:00,2
0.1.4,2023-12-25 00:00:00+00:00,2
0.1.4,2023-12-26 00:00:00+00:00,1
0.1.4,2023-12-28 00:00:00+00:00,2
0.1.4,2023-12-30 00:00:00+00:00,2
0.1.4,2024-01-01 00:00:00+00:00,2
0.1.4,2024-01-02 00:00:00+00:00,3
0.1.3,2023-12-04 00:00:00+00:00,2
0.1.3,2023-12-06 00:00:00+00:00,8
0.1.3,2023-12-07 00:00:00+00:00,3
0.1.3,2023-12-13 00:00:00+00:00,3
0.1.3,2023-12-14 00:00:00+00:00,1
0.1.3,2023-12-15 00:00:00+00:00,2
0.1.3,2023-12-16 00:00:00+00:00,2
0.1.3,2023-12-17 00:00:00+00:00,3
0.1.3,2023-12-20 00:00:00+00:00,4
0.1.3,2023-12-22 00:00:00+00:00,4
0.1.3,2023-12-23 00:00:00+00:00,2
0.1.3,2023-12-24 00:00:00+00:00,2
0.1.3,2023-12-25 00:00:00+00:00,2
0.1.3,2023-12-26 00:00:00+00:00,1
0.1.3,2023-12-28 00:00:00+00:00,2
0.1.3,2023-12-30 00:00:00+00:00,2
0.1.3,2024-01-01 00:00:00+00:00,2
0.1.3,2024-01-02 00:00:00+00:00,3
0.1.2,2023-12-04 00:00:00+00:00,2
0.1.2,2023-12-06 00:00:00+00:00,8
0.1.2,2023-12-07 00:00:00+00:00,3
0.1.2,2023-12-13 00:00:00+00:00,3
0.1.2,2023-12-14 00:00:00+00:00,1
0.1.2,2023-12-15 00:00:00+00:00,2
0.1.2,2023-12-16 00:00:00+00:00,2
0.1.2,2023-12-17 00:00:00+00:00,3
0.1.2,2023-12-20 00:00:00+00:00,4
0.1.2,2023-12-22 00:00:00+00:00,4
0.1.2,2023-12-23 00:00:00+00:00,2
0.1.2,2023-12-24 00:00:00+00:00,2
0.1.2,2023-12-25 00:00:00+00:00,2
0.1.2,2023-12-26 00:00:00+00:00,1
0.1.2,2023-12-30 00:00:00+00:00,2
0.1.2,2024-01-01 00:00:00+00:00,2
0.1.2,2024-01-02 00:00:00+00:00,3
0.1.1,2023-12-04 00:00:00+00:00,2
0.1.1,2023-12-06 00:00:00+00:00,8
0.1.1,2023-12-07 00:00:00+00:00,3
0.1.1,2023-12-13 00:00:00+00:00,3
0.1.1,2023-12-14 00:00:00+00:00,1
0.1.1,2023-12-15 00:00:00+00:00,2
0.1.1,2023-12-16 00:00:00+00:00,2
0.1.1,2023-12-17 00:00:00+00:00,3
0.1.1,2023-12-20 00:00:00+00:00,4
0.1.1,2023-12-22 00:00:00+00:00,4
0.1.1,2023-12-23 00:00:00+00:00,2
0.1.1,2023-12-24 00:00:00+00:00,2
0.1.1,2024-01-01 00:00:00+00:00,2
0.1.1,2024-01-02 00:00:00+00:00,3
0.1.0rc6,2023-12-04 00:00:00+00:00,2
0.1.0rc6,2023-12-06 00:00:00+00:00,8
0.1.0rc6,2023-12-07 00:00:00+00:00,1
0.1.0rc6,2023-12-13 00:00:00+00:00,4
0.1.0rc6,2023-12-14 00:00:00+00:00,1
0.1.0rc6,2023-12-15 00:00:00+00:00,2
0.1.0rc6,2023-12-16 00:00:00+00:00,2
0.1.0rc6,2023-12-17 00:00:00+00:00,3
0.1.0rc6,2023-12-20 00:00:00+00:00,4
0.1.0rc6,2023-12-22 00:00:00+00:00,4
0.1.0rc6,2023-12-23 00:00:00+00:00,2
0.1.0rc6,2023-12-24 00:00:00+00:00,2
0.1.0rc6,2023-12-25 00:00:00+00:00,2
0.1.0rc6,2023-12-26 00:00:00+00:00,1
0.1.0rc6,2024-01-01 00:00:00+00:00,2
0.1.0rc6,2024-01-02 00:00:00+00:00,3
0.1.0rc5,2023-12-04 00:00:00+00:00,2
0.1.0rc5,2023-12-06 00:00:00+00:00,8
0.1.0rc5,2023-12-07 00:00:00+00:00,1
0.1.0rc5,2023-12-13 00:00:00+00:00,3
0.1.0rc5,2023-12-14 00:00:00+00:00,1
0.1.0rc5,2023-12-15 00:00:00+00:00,2
0.1.0rc5,2023-12-16 00:00:00+00:00,2
0.1.0rc5,2023-12-17 00:00:00+00:00,3
0.1.0rc5,2023-12-20 00:00:00+00:00,4
0.1.0rc5,2023-12-22 00:00:00+00:00,4
0.1.0rc5,2023-12-23 00:00:00+00:00,2
0.1.0rc5,2023-12-24 00:00:00+00:00,2
0.1.0rc5,2023-12-26 00:00:00+00:00,1
0.1.0rc5,2024-01-01 00:00:00+00:00,2
0.1.0rc5,2024-01-02 00:00:00+00:00,3
